scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Balaenoptera physalus,57.9916,-152.6321,2012-10-09T13:14,2012,10,9,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,124,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.803101,-153.513512,2011-01-08T05:08:14,2011,1,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9136,-152.6715,2011-06-09T10:22,2011,6,9,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,92,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.697333,-149.410833,2015-07-25T18:06:52,2015,7,25,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,159,7.7,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.887,-152.7246,2010-06-20T15:08,2010,6,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,58,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.902667,-132.6055,2004-08-26T14:08:16,2004,8,26,3,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,310,8.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.8955,-169.9287,2008-06-17T20:57:50,2008,6,17,3,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,1678,5.25,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5945,-165.1493,2008-06-09T17:02:12,2008,6,9,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,74,4.05,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.959589,-152.657568,2022-08-15T13:03:59,2022,8,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,126,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,52.5,-137.5,2006-12-21T00:00:00,2006,12,21,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3546,9.09,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9596,-152.583,2011-09-21T15:05,2011,9,21,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,161,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9943,-152.6017,2011-10-04T14:35,2011,10,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,130,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.953,-152.8845,2015-08-13T08:05:37,2015,8,13,3,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,4436,6.84,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.613,-165.7632,2008-06-10T08:25:32,2008,6,10,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,77,4.1,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.879371,-152.747213,2017-09-15T11:07:32,2017,9,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,74,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.76841,-143.970067,2013-06-30T15:30:40,2013,6,30,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3840,7.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.320835,-149.69415,2013-07-16T09:49:22,2013,7,16,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,111,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.984,-146.8317,2003-07-13T08:18:17,2003,7,13,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,124,8.22,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.9063,-162.7873,2000-06-14T21:20:30,2000,6,14,4,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,66,3.8,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.231302,-148.643148,2013-07-14T07:52:52,2013,7,14,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,118,8.03,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9076,-152.7719,2011-06-15T12:58,2011,6,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,88,6.67,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.872111,-153.522506,2015-06-24T12:12:27,2015,6,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,217,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5,-142.5,2007-02-13T00:00:00,2007,2,13,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3796,7.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.87967,-148.88669,2013-07-14T20:31:34,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,279,7.97,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.866618,-145.928207,2013-07-02T06:27:48,2013,7,2,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4251,7.76,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.337333,-150.508667,2015-08-21T19:27:13,2015,8,21,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,218,7.51,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.191317,-146.37999,2013-07-02T18:42:19,2013,7,2,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4774,7.85,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.92455,-152.705055,2015-10-13T12:01,2015,10,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,119,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.224217,-141.287947,2013-06-24T11:12:56,2013,6,24,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3650,8.14,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.614228,-148.855283,2013-07-09T20:15:43,2013,7,9,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2743,7.75,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.5987,-159.1183,2010-06-08T20:30:38,2010,6,8,2,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,79,6.49,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9837,-152.612,2010-10-15T14:20,2010,10,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,133,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.875333,-132.587,2004-08-26T14:19:59,2004,8,26,2,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,380,8.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.5794,-155.5089,2006-07-12T09:14,2006,7,12,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,63,6.62,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.448,-166.8296,2007-10-14,2007,10,14,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,139,5.39,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.895885,-152.688066,2011-10-13T11:32,2011,10,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,55,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.001,-153.1368,2010-08-11T11:31,2010,8,11,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,114,6.87,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9837,-152.612016,2010-10-15T13:58,2010,10,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,133,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.722082,-132.673755,2019-01-04T21:52:27,2019,1,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,96,8.88,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9289,-152.6536,2009-10-02T11:05,2009,10,2,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,108,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.919911,-152.641405,2017-09-15T11:47:23,2017,9,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,45,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.0182,-152.5703,2011-10-08T14:54,2011,10,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,138,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,50.5,-133.5,2006-10-19T00:00:00,2006,10,19,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3294,10.14,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.20808,-147.065283,2013-07-13T11:44:27,2013,7,13,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,499,8.27,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9266,-152.6949,2009-10-02T12:59,2009,10,2,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,135,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.719387,-147.830948,2013-07-10T17:43:01,2013,7,10,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3659,7.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9837,-153.1234,2009-06-19T12:46,2009,6,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,71,6.85,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.92478,-152.704041,2014-09-07T11:45,2014,9,7,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,119,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.8695,-152.3652,2009-08-19T14:05,2009,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.51,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.70396,-146.403948,2013-07-13T18:54:59,2013,7,13,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4367,8.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,50.5,-132.5,2006-10-21T00:00:00,2006,10,21,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3146,10.31,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,52.5,-134.5,2007-02-26T00:00:00,2007,2,26,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3016,9.74,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.0733,-153.6782,2003-07-01T15:42:53,2003,7,1,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,198,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.753297,-143.988898,2013-06-30T15:34:38,2013,6,30,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3775,7.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.776611,-153.438051,2017-09-13T13:23:31,2017,9,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,99,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.927828,-152.701158,2020-08-08T11:15:04,2020,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,120,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.277,-150.275333,2015-08-21T20:36:30,2015,8,21,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,119,7.61,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.380727,-149.015637,2013-07-15T18:27:43,2013,7,15,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,120,7.73,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.266738,-147.384678,2013-07-11T22:03:56,2013,7,11,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,2534,7.9,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,52.5,-141.5,2006-11-15T00:00:00,2006,11,15,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3771,8.32,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,52.5,-138.5,2006-12-22T00:00:00,2006,12,22,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3565,8.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.440363,-146.62003,2013-07-12T17:34:15,2013,7,12,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4576,7.95,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.803101,-153.513512,2009-08-08T00:47:56,2009,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.924363,-152.686434,2020-10-16T13:12,2020,10,16,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,109,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.6567,-161.9843,2012-07-11,2012,7,11,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,4165,6.66,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.408588,-144.398855,2013-06-30T18:30:51,2013,6,30,3,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3819,7.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.394,-158.4355,2000-06-10T20:06:28,2000,6,10,3,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,151,6.7,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.3563,-146.116,2011-07-10,2011,7,10,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,4120,7.36,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,52.5,-132.5,2006-10-24T00:00:00,2006,10,24,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,2950,9.98,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.322303,-149.704083,2013-07-16T08:01:47,2013,7,16,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,102,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.4724,-155.8148,2000-06-10T12:39:11,2000,6,10,1,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,191,6.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.721302,-149.668822,2021-06-12T09:55:37,2021,6,12,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,291,7.56,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.758802,-143.572912,2013-06-30T08:57:30,2013,6,30,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3751,7.99,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.820018,-153.524225,2016-11-10T16:55:36,2016,11,10,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,114,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.616333,-152.53,2015-08-16T13:23:29,2015,8,16,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,152,7.11,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.185955,-141.496037,2013-06-24T12:26:16,2013,6,24,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3648,8.1,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.923266,-152.710651,2019-10-03T10:51:39,2019,10,3,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,131,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.327373,-149.711863,2013-07-16T08:05:20,2013,7,16,5,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,111,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,54.797333,-132.572833,2004-08-26T14:41:48,2004,8,26,2,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Fin whale,404,8.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5,-140.5,2007-02-17T00:00:00,2007,2,17,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,3573,8.29,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.138952,-144.018833,2013-06-26T11:27:47,2013,6,26,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3520,7.69,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9672,-152.6204,2010-08-20T14:54,2010,8,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,137,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.63178,-150.386472,2013-07-17T15:42:09,2013,7,17,4,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,116,7.3,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.959629,-152.657538,2022-08-15T13:03:58,2022,8,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,126,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9431,-152.6269,2015-07-21T10:30,2015,7,21,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,107,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.5435,-148.4533,2003-07-11T16:41:06,2003,7,11,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,113,7.98,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.962441,-152.555348,2014-09-20T15:44,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,151,6.6,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.288,-166.569,2010-06-18T16:58:32,2010,6,18,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,129,5.41,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.78958,-149.461441,2019-08-04T12:34:51,2019,8,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,242,7.62,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.179167,-136.693667,2015-09-16T13:50:05,2015,9,16,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,1999,9.03,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9385,-152.6119,2013-09-18T12:53,2013,9,18,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,102,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.793979,-153.506999,2012-07-27T01:07:38,2012,7,27,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,151,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.5607,-155.4092,2003-06-28T12:36:00,2003,6,28,3,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,80,6.52,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.561675,-142.733775,2013-06-25T21:52:18,2013,6,25,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3740,8.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.8974,-153.2262,2007-08-19T09:48,2007,8,19,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,-5,6.89,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.5653,-148.4747,2003-07-11T14:26:54,2003,7,11,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,120,7.98,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.931,-152.71,2010-10-06T12:46,2010,10,6,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,113,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9716,-152.6148,2011-07-01T15:52,2011,7,1,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,140,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9541,-152.6597,2015-10-29T14:54,2015,10,29,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,118,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.625585,-142.646875,2013-06-25T21:19:10,2013,6,25,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3707,8.11,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.871709,-153.544356,2015-09-08T19:56:26,2015,9,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,211,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.02793,-153.496945,2020-08-13T10:49:45,2020,8,13,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,90,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.1672,-162.095,2000-06-13T20:19:35,2000,6,13,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,39,3.52,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.4728,-155.7927,2000-06-10T12:35:21,2000,6,10,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,193,6.83,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9415,-152.6054,2013-09-18T11:21,2013,9,18,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,100,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.089833,-155.167833,2015-08-12T13:47:06,2015,8,12,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,2110,7.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.875228,-147.309825,2013-07-11T08:28:28,2013,7,11,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4808,7.71,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.671191,-149.602702,2024-07-21T11:44:14,2024,7,21,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,187,7.61,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.483,-156.896,2003-06-27T15:32:10,2003,6,27,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,74,6.45,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.923501,-152.712358,2019-10-03T10:51:27,2019,10,3,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,131,6.68,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9742,-152.5905,2011-08-08T13:08,2011,8,8,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,107,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.414648,-148.207277,2013-07-09T22:57:53,2013,7,9,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4967,7.57,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.560322,-142.735535,2013-06-25T21:53:00,2013,6,25,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,3740,8.07,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,53.8925,-152.9006,2014-07-09,2014,7,9,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Fin Whale,4488,6.84,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.4188,-168.2727,2000-06-25T15:59:40,2000,6,25,6,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,146,4.86,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.3165,-146.746,2003-07-12T16:04:55,2003,7,12,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,184,8.28,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.312287,-149.68728,2013-07-16T07:55:44,2013,7,16,5,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,105,7.42,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.981962,-152.604502,2014-09-20T13:49,2014,9,20,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,134,6.63,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.9697,-153.3567,2008-07-09T11:35,2008,7,9,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,173,6.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.910814,-152.739593,2020-09-04T12:47:29,2020,9,4,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,124,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.801017,-153.513536,2012-07-15T21:47,2012,7,15,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,125,6.92,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,60.136,-147.117,2015-07-24T16:05:47,2015,7,24,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,227,8.08,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.442833,-152.658333,2015-08-17T15:28:45,2015,8,17,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,94,6.66,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,59.108485,-148.46905,2013-07-14T09:01:58,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,185,8.08,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.95499,-148.25938,2013-07-14T10:41:50,2013,7,14,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,276,8.11,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.0567,-154.7972,2003-06-29T19:59:47,2003,6,29,1,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Fin whale,72,6.64,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.906668,-152.694875,2016-11-11T11:43,2016,11,11,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,77,6.65,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.5,-145.5,2007-01-07T00:00:00,2007,1,7,1,HumanObservation,TOPP Summary of SSM-derived Telemetry,Fin whale,4008,7.4,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,58.041667,-144.6775,2015-08-24T10:02:40,2015,8,24,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Fin whale,3807,7.91,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.872111,-153.522506,2015-06-24T12:12:27,2015,6,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,217,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.921168,-149.000328,2013-07-08T16:49:54,2013,7,8,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Fin whale,4974,7.49,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.575,-168.8863,2002-06-23T20:49:29,2002,6,23,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,96,4.66,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,55.5612,-168.5455,2002-07-27T17:13:55,2002,7,27,3,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Fin whale,549,5.4,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,57.872111,-153.522506,2015-06-24T12:12:26,2015,6,24,1,HumanObservation,Happywhale - Fin whale in North Pacific Ocean,Fin whale,217,6.93,Fin Whale,Balaenoptera physalus
Balaenoptera physalus,56.9543,-164.002,2000-06-16T18:30:57,2000,6,16,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Fin whale,69,3.65,Fin Whale,Balaenoptera physalus
